,Page,page_link,vote_link
3,480.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=480,https://congresovisible.uniandes.edu.co/votaciones/11914/
4,480.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=480,https://congresovisible.uniandes.edu.co/votaciones/11907/
0,481.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=481,https://congresovisible.uniandes.edu.co/votaciones/11908/
1,481.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=481,https://congresovisible.uniandes.edu.co/votaciones/11909/
2,481.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=481,https://congresovisible.uniandes.edu.co/votaciones/11912/
3,481.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=481,https://congresovisible.uniandes.edu.co/votaciones/11293/
4,481.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=481,https://congresovisible.uniandes.edu.co/votaciones/11207/
0,482.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=482,https://congresovisible.uniandes.edu.co/votaciones/11208/
1,482.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=482,https://congresovisible.uniandes.edu.co/votaciones/11231/
2,482.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=482,https://congresovisible.uniandes.edu.co/votaciones/11233/
3,482.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=482,https://congresovisible.uniandes.edu.co/votaciones/11235/
4,482.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=482,https://congresovisible.uniandes.edu.co/votaciones/11201/
0,483.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=483,https://congresovisible.uniandes.edu.co/votaciones/11205/
1,483.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=483,https://congresovisible.uniandes.edu.co/votaciones/11210/
2,483.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=483,https://congresovisible.uniandes.edu.co/votaciones/11211/
3,483.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=483,https://congresovisible.uniandes.edu.co/votaciones/11213/
4,483.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=483,https://congresovisible.uniandes.edu.co/votaciones/11217/
0,484.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=484,https://congresovisible.uniandes.edu.co/votaciones/11219/
1,484.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=484,https://congresovisible.uniandes.edu.co/votaciones/11221/
2,484.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=484,https://congresovisible.uniandes.edu.co/votaciones/11223/
3,484.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=484,https://congresovisible.uniandes.edu.co/votaciones/11225/
4,484.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=484,https://congresovisible.uniandes.edu.co/votaciones/11226/
0,485.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=485,https://congresovisible.uniandes.edu.co/votaciones/11228/
1,485.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=485,https://congresovisible.uniandes.edu.co/votaciones/11240/
2,485.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=485,https://congresovisible.uniandes.edu.co/votaciones/11202/
3,485.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=485,https://congresovisible.uniandes.edu.co/votaciones/11206/
4,485.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=485,https://congresovisible.uniandes.edu.co/votaciones/11212/
0,486.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=486,https://congresovisible.uniandes.edu.co/votaciones/11214/
1,486.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=486,https://congresovisible.uniandes.edu.co/votaciones/11215/
2,486.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=486,https://congresovisible.uniandes.edu.co/votaciones/11216/
3,486.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=486,https://congresovisible.uniandes.edu.co/votaciones/11218/
4,486.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=486,https://congresovisible.uniandes.edu.co/votaciones/11220/
0,487.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=487,https://congresovisible.uniandes.edu.co/votaciones/11222/
1,487.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=487,https://congresovisible.uniandes.edu.co/votaciones/11224/
2,487.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=487,https://congresovisible.uniandes.edu.co/votaciones/11227/
3,487.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=487,https://congresovisible.uniandes.edu.co/votaciones/11229/
4,487.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=487,https://congresovisible.uniandes.edu.co/votaciones/11230/
0,488.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=488,https://congresovisible.uniandes.edu.co/votaciones/11234/
1,488.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=488,https://congresovisible.uniandes.edu.co/votaciones/11236/
2,488.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=488,https://congresovisible.uniandes.edu.co/votaciones/11238/
3,488.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=488,https://congresovisible.uniandes.edu.co/votaciones/11239/
4,488.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=488,https://congresovisible.uniandes.edu.co/votaciones/11243/
0,489.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=489,https://congresovisible.uniandes.edu.co/votaciones/11200/
1,489.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=489,https://congresovisible.uniandes.edu.co/votaciones/11204/
2,489.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=489,https://congresovisible.uniandes.edu.co/votaciones/11209/
3,489.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=489,https://congresovisible.uniandes.edu.co/votaciones/11232/
4,489.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=489,https://congresovisible.uniandes.edu.co/votaciones/11237/
0,490.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=490,https://congresovisible.uniandes.edu.co/votaciones/11242/
1,490.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=490,https://congresovisible.uniandes.edu.co/votaciones/11244/
2,490.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=490,https://congresovisible.uniandes.edu.co/votaciones/11245/
3,490.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=490,https://congresovisible.uniandes.edu.co/votaciones/11777/
4,490.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=490,https://congresovisible.uniandes.edu.co/votaciones/11894/
0,491.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=491,https://congresovisible.uniandes.edu.co/votaciones/11895/
1,491.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=491,https://congresovisible.uniandes.edu.co/votaciones/11896/
2,491.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=491,https://congresovisible.uniandes.edu.co/votaciones/11897/
3,491.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=491,https://congresovisible.uniandes.edu.co/votaciones/11898/
4,491.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=491,https://congresovisible.uniandes.edu.co/votaciones/11899/
0,492.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=492,https://congresovisible.uniandes.edu.co/votaciones/11900/
1,492.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=492,https://congresovisible.uniandes.edu.co/votaciones/11901/
2,492.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=492,https://congresovisible.uniandes.edu.co/votaciones/11902/
3,492.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=492,https://congresovisible.uniandes.edu.co/votaciones/11903/
4,492.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=492,https://congresovisible.uniandes.edu.co/votaciones/11904/
0,493.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=493,https://congresovisible.uniandes.edu.co/votaciones/11905/
1,493.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=493,https://congresovisible.uniandes.edu.co/votaciones/11557/
2,493.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=493,https://congresovisible.uniandes.edu.co/votaciones/11558/
3,493.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=493,https://congresovisible.uniandes.edu.co/votaciones/11559/
4,493.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=493,https://congresovisible.uniandes.edu.co/votaciones/11560/
0,494.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=494,https://congresovisible.uniandes.edu.co/votaciones/11561/
1,494.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=494,https://congresovisible.uniandes.edu.co/votaciones/11562/
2,494.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=494,https://congresovisible.uniandes.edu.co/votaciones/11563/
3,494.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=494,https://congresovisible.uniandes.edu.co/votaciones/11565/
4,494.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=494,https://congresovisible.uniandes.edu.co/votaciones/11566/
0,495.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=495,https://congresovisible.uniandes.edu.co/votaciones/11692/
1,495.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=495,https://congresovisible.uniandes.edu.co/votaciones/11693/
2,495.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=495,https://congresovisible.uniandes.edu.co/votaciones/11776/
3,495.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=495,https://congresovisible.uniandes.edu.co/votaciones/12213/
4,495.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=495,https://congresovisible.uniandes.edu.co/votaciones/12214/
0,496.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=496,https://congresovisible.uniandes.edu.co/votaciones/12215/
1,496.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=496,https://congresovisible.uniandes.edu.co/votaciones/12216/
2,496.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=496,https://congresovisible.uniandes.edu.co/votaciones/12218/
3,496.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=496,https://congresovisible.uniandes.edu.co/votaciones/12219/
4,496.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=496,https://congresovisible.uniandes.edu.co/votaciones/12220/
0,497.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=497,https://congresovisible.uniandes.edu.co/votaciones/12223/
1,497.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=497,https://congresovisible.uniandes.edu.co/votaciones/11466/
2,497.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=497,https://congresovisible.uniandes.edu.co/votaciones/11564/
3,497.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=497,https://congresovisible.uniandes.edu.co/votaciones/11691/
4,497.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=497,https://congresovisible.uniandes.edu.co/votaciones/12211/
0,498.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=498,https://congresovisible.uniandes.edu.co/votaciones/12212/
1,498.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=498,https://congresovisible.uniandes.edu.co/votaciones/12217/
2,498.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=498,https://congresovisible.uniandes.edu.co/votaciones/12221/
3,498.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=498,https://congresovisible.uniandes.edu.co/votaciones/12222/
4,498.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=498,https://congresovisible.uniandes.edu.co/votaciones/12561/
0,499.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=499,https://congresovisible.uniandes.edu.co/votaciones/11465/
1,499.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=499,https://congresovisible.uniandes.edu.co/votaciones/11467/
2,499.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=499,https://congresovisible.uniandes.edu.co/votaciones/11468/
3,499.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=499,https://congresovisible.uniandes.edu.co/votaciones/11690/
4,499.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=499,https://congresovisible.uniandes.edu.co/votaciones/12224/
0,500.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=500,https://congresovisible.uniandes.edu.co/votaciones/12562/
1,500.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=500,https://congresovisible.uniandes.edu.co/votaciones/11301/
2,500.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=500,https://congresovisible.uniandes.edu.co/votaciones/11313/
3,500.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=500,https://congresovisible.uniandes.edu.co/votaciones/11295/
4,500.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=500,https://congresovisible.uniandes.edu.co/votaciones/11296/
0,501.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=501,https://congresovisible.uniandes.edu.co/votaciones/11297/
1,501.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=501,https://congresovisible.uniandes.edu.co/votaciones/11298/
2,501.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=501,https://congresovisible.uniandes.edu.co/votaciones/11299/
3,501.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=501,https://congresovisible.uniandes.edu.co/votaciones/11303/
4,501.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=501,https://congresovisible.uniandes.edu.co/votaciones/11306/
0,502.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=502,https://congresovisible.uniandes.edu.co/votaciones/11308/
1,502.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=502,https://congresovisible.uniandes.edu.co/votaciones/11310/
2,502.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=502,https://congresovisible.uniandes.edu.co/votaciones/11314/
3,502.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=502,https://congresovisible.uniandes.edu.co/votaciones/11315/
4,502.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=502,https://congresovisible.uniandes.edu.co/votaciones/11800/
0,503.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=503,https://congresovisible.uniandes.edu.co/votaciones/11802/
1,503.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=503,https://congresovisible.uniandes.edu.co/votaciones/11782/
2,503.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=503,https://congresovisible.uniandes.edu.co/votaciones/11783/
3,503.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=503,https://congresovisible.uniandes.edu.co/votaciones/11784/
4,503.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=503,https://congresovisible.uniandes.edu.co/votaciones/11785/
0,504.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=504,https://congresovisible.uniandes.edu.co/votaciones/11786/
1,504.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=504,https://congresovisible.uniandes.edu.co/votaciones/11787/
2,504.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=504,https://congresovisible.uniandes.edu.co/votaciones/11788/
3,504.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=504,https://congresovisible.uniandes.edu.co/votaciones/11789/
4,504.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=504,https://congresovisible.uniandes.edu.co/votaciones/11790/
0,505.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=505,https://congresovisible.uniandes.edu.co/votaciones/11791/
1,505.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=505,https://congresovisible.uniandes.edu.co/votaciones/11793/
2,505.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=505,https://congresovisible.uniandes.edu.co/votaciones/11794/
3,505.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=505,https://congresovisible.uniandes.edu.co/votaciones/11795/
4,505.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=505,https://congresovisible.uniandes.edu.co/votaciones/11797/
0,506.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=506,https://congresovisible.uniandes.edu.co/votaciones/11799/
1,506.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=506,https://congresovisible.uniandes.edu.co/votaciones/11803/
2,506.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=506,https://congresovisible.uniandes.edu.co/votaciones/11702/
3,506.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=506,https://congresovisible.uniandes.edu.co/votaciones/11703/
4,506.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=506,https://congresovisible.uniandes.edu.co/votaciones/11994/
0,507.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=507,https://congresovisible.uniandes.edu.co/votaciones/11995/
1,507.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=507,https://congresovisible.uniandes.edu.co/votaciones/11996/
2,507.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=507,https://congresovisible.uniandes.edu.co/votaciones/11554/
3,507.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=507,https://congresovisible.uniandes.edu.co/votaciones/11629/
4,507.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=507,https://congresovisible.uniandes.edu.co/votaciones/11630/
0,508.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=508,https://congresovisible.uniandes.edu.co/votaciones/11631/
1,508.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=508,https://congresovisible.uniandes.edu.co/votaciones/11632/
2,508.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=508,https://congresovisible.uniandes.edu.co/votaciones/11633/
3,508.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=508,https://congresovisible.uniandes.edu.co/votaciones/11634/
4,508.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=508,https://congresovisible.uniandes.edu.co/votaciones/11636/
0,509.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=509,https://congresovisible.uniandes.edu.co/votaciones/12203/
1,509.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=509,https://congresovisible.uniandes.edu.co/votaciones/12204/
2,509.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=509,https://congresovisible.uniandes.edu.co/votaciones/12205/
3,509.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=509,https://congresovisible.uniandes.edu.co/votaciones/12206/
4,509.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=509,https://congresovisible.uniandes.edu.co/votaciones/12207/
0,510.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=510,https://congresovisible.uniandes.edu.co/votaciones/12208/
1,510.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=510,https://congresovisible.uniandes.edu.co/votaciones/12209/
2,510.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=510,https://congresovisible.uniandes.edu.co/votaciones/12210/
3,510.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=510,https://congresovisible.uniandes.edu.co/votaciones/11583/
4,510.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=510,https://congresovisible.uniandes.edu.co/votaciones/11592/
0,511.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=511,https://congresovisible.uniandes.edu.co/votaciones/11612/
1,511.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=511,https://congresovisible.uniandes.edu.co/votaciones/11614/
2,511.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=511,https://congresovisible.uniandes.edu.co/votaciones/11956/
3,511.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=511,https://congresovisible.uniandes.edu.co/votaciones/11957/
4,511.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=511,https://congresovisible.uniandes.edu.co/votaciones/11964/
0,512.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=512,https://congresovisible.uniandes.edu.co/votaciones/11965/
1,512.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=512,https://congresovisible.uniandes.edu.co/votaciones/11966/
2,512.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=512,https://congresovisible.uniandes.edu.co/votaciones/11967/
3,512.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=512,https://congresovisible.uniandes.edu.co/votaciones/11968/
4,512.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=512,https://congresovisible.uniandes.edu.co/votaciones/11970/
0,513.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=513,https://congresovisible.uniandes.edu.co/votaciones/11973/
1,513.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=513,https://congresovisible.uniandes.edu.co/votaciones/11975/
2,513.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=513,https://congresovisible.uniandes.edu.co/votaciones/11977/
3,513.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=513,https://congresovisible.uniandes.edu.co/votaciones/11978/
4,513.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=513,https://congresovisible.uniandes.edu.co/votaciones/12044/
0,514.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=514,https://congresovisible.uniandes.edu.co/votaciones/12046/
1,514.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=514,https://congresovisible.uniandes.edu.co/votaciones/11582/
2,514.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=514,https://congresovisible.uniandes.edu.co/votaciones/11584/
3,514.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=514,https://congresovisible.uniandes.edu.co/votaciones/11610/
4,514.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=514,https://congresovisible.uniandes.edu.co/votaciones/11611/
0,515.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=515,https://congresovisible.uniandes.edu.co/votaciones/11617/
1,515.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=515,https://congresovisible.uniandes.edu.co/votaciones/11969/
2,515.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=515,https://congresovisible.uniandes.edu.co/votaciones/11972/
3,515.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=515,https://congresovisible.uniandes.edu.co/votaciones/11974/
4,515.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=515,https://congresovisible.uniandes.edu.co/votaciones/11976/
0,516.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=516,https://congresovisible.uniandes.edu.co/votaciones/12045/
1,516.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=516,https://congresovisible.uniandes.edu.co/votaciones/12139/
2,516.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=516,https://congresovisible.uniandes.edu.co/votaciones/12140/
3,516.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=516,https://congresovisible.uniandes.edu.co/votaciones/11364/
4,516.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=516,https://congresovisible.uniandes.edu.co/votaciones/11365/
0,517.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=517,https://congresovisible.uniandes.edu.co/votaciones/11366/
1,517.0,https://congresovisible.uniandes.edu.co/votaciones/#q=cuatrienio--2014-2018&page=517,https://congresovisible.uniandes.edu.co/votaciones/11367/
